1,PropertyID,Street,City   ,ZipCode,Legal,SEV,Status,Closing date
1142,22101973,12073 STOUT,DETROIT,48228,"W STOUT 396 N 5 FT 395 MAPLES PARK SUB NO 2 L59 P51 PLATS, W C R 22/598 40 X 127.50","$7,000 ",Active, 10-24-018 1:45:00 PM
1143,22102061-2,8677 STOUT,DETROIT,48228,"W STOUT 70 N 10 FT 69 AND E 9 FT OF VAC ALLEY ADJ JOHN H WALSHS PARKSIDE SUB L53 P7 PLATS, W C R 22/281 45 X 136","$7,300 ",Active, 10-24-018 1:45:00 PM
1144,22102872,19417 FIELDING,DETROIT,48219,"W FIELDING S 16 FT 220 N 29 FT 219 FELDMAN & FELDMANS EVERGREEN MANOR SUB L57 P65 PLATS, WCR 22/357 45 X 106","$13,700 ",Active, 10-24-018 1:45:00 PM
1145,22102964,18119 FIELDING,DETROIT,48219,"W FIELDING 422 MAYFAIR PARK SUB L41 P78 PLATS, W C R 22/455 38 X 127",Unknown,Active, 10-24-018 1:45:00 PM
1146,22103273,12841 FIELDING,DETROIT,48223,W FIELDING S 27.94 FT 143 N 10.06 FT 144 OAKMOOR LITTLE FARMS SUB L63 P82 PLATS W C R 22/682 38 X 104.46,"$5,000 ",Active, 10-24-018 1:45:00 PM
1147,22103881,14420 PATTON,DETROIT,48223,"E PATTON 298 B E TAYLORS BRIGHTMOOR PARKE SUB L47 P5 PLATS, W C R 22/498 34 X 104.46","$4,400 ",Active, 10-24-018 1:45:00 PM
1148,22103960,15462 PATTON,DETROIT,48223,"E PATTON 229 AND W 1/2 VAC ALLEY ADJ REDFORD MANOR SUB L38 P11 PLATS, W C R 22/468 45 X 125.58",$500 ,Active, 10-24-018 1:45:00 PM
1149,22104519,15379 PATTON,DETROIT,48223,"W PATTON 281 REDFORD MANOR NO 1 SUB L38 P13 PLATS, W C R 22/469 38.76 IRREG","$7,100 ",Active, 10-24-018 1:45:00 PM
1150,22104524,15351 PATTON,DETROIT,48223,,,Active, 10-24-018 2:00:00 PM
1151,22105261,15346 BRAILE,DETROIT,48223,"E BRAILE 304 REDFORD MANOR SUB NO 1 L38 P13 PLATS, W C R 22/469 40 X 117.59","$6,200 ",Active, 10-24-018 2:00:00 PM
1152,22105572,18475 BRAILE,DETROIT,48219,"W BRAILE S 16.50 FT 57 N 23.50 FT 56 SUNBEAM HEIGHTS SUB L47 P85 PLATS, W C R 22/402 40 X 102","$7,800 ",Active, 10-24-018 2:00:00 PM
1153,22105995,8637 BRAILE,DETROIT,48228,"W BRAILE 130 AND E 9 FT OF VAC ALLEY ADJ BONAPARTE PARKVIEW SUB L62 P87 PLATS, W C R 22/671 40 X 134.57A","$8,900 ",Active, 10-24-018 2:00:00 PM
1154,22106031,8223 BRAILE,DETROIT,48228,"W BRAILE S 6 FT 95 N 34 FT 94 AND E 9 FT OF VAC ALLEY ADJ BONAPARTE PARKVIEW SUB L62 P87 PLATS, W C R 22/671 40 X 132.24A","$8,400 ",Active, 10-24-018 2:00:00 PM
1155,22106170,8214 PIERSON,DETROIT,48228,"E PIERSON N 34 FT 52 S 6 FT 51 AND W 9 FT OF VAC ALLEY ADJ BONAPARTE PARKVIEW SUB L62 P87 PLATS, W C R 22/671 40 X 132.14A","$6,700 ",Active, 10-24-018 2:00:00 PM
1156,22106174,8242 PIERSON,DETROIT,48228,"E PIERSON N 19 FT 48 S 21 FT 47 AND W 9 FT OF VAC ALLEY ADJ BONAPARTE PARKVIEW SUB L62 P87 PLATS, W C R 22/671 40 X 132.45A","$1,600 ",Active, 10-24-018 2:00:00 PM
1157,22106511,15444 PIERSON,DETROIT,48223,"E PIERSON 115 REDFORD MANOR SUB L38 P11 PLATS, W C R 22/468 45 X 117.59","$7,000 ",Active, 10-24-018 2:00:00 PM
1158,22106920,15771 PIERSON,DETROIT,48223,"W PIERSON 66 REDFORD MANOR SUB L38 P11 PLATS, W C R 22/468 50 X 117.59","$8,000 ",Active, 10-24-018 2:00:00 PM
1159,22108173,9087 BURT RD,DETROIT,48228,"W BURT 91 AND E 10 FT OF VAC ALLEY ADJ ROUGE PARK BLVD SUB L53 P21 PLATS, W C R 22/284 35 X 127","$6,300 ",Active, 10-24-018 2:00:00 PM
1160,22108599,17554 TRINITY,DETROIT,48219,"E TRINITY N 10 FT OF S 50 FT OF W 150 FT 27 E 150 FT OF S 100 FT OF 27 THOMAS HITCHMANS SUB L27 P94 PLATS, W C R 22/404 10 IRREG","$1,100 ",Active, 10-24-018 2:00:00 PM
1161,22108646.03,19438 TRINITY,DETROIT,48219,"E TRINITY 96 ST MARTINS SUB L70 P89 PLATS, W C R 22/720 43 X 131.45A","$9,600 ",Active, 10-24-018 2:00:00 PM
1162,22108648,19790 TRINITY,DETROIT,48219,"E TRINITY S 40 FT OF 136&137 AND N 10 FT OF VAC ALLEY ADJ PALMEADOW SUB NO 1 L62 P53 PLATS, W C R 22/654 50 X 130.53A","$13,700 ",Active, 10-24-018 2:00:00 PM
1163,22109325,15907 BLACKSTONE,DETROIT,48219,"W BLACKSTONE 324 WASHINGTON GARDENS NO 3 SUB L55 P15 PLATS, W C R 22/467 42 X 114.03A","$5,500 ",Active, 10-24-018 2:00:00 PM
1164,22109787,15858 WESTBROOK,DETROIT,48219,"E WESTBROOK 54 HITCHMANS REDFORD HEIGHTS SUB L41 P52 PLATS, W C R 22/463 40 X 112.85","$4,700 ",Active, 10-24-018 2:00:00 PM
1165,22109888,18944 WESTBROOK,DETROIT,48219,"E WESTBROOK 218 GRAND VIEW SUB L30 P48 PLATS, W C R 22/391 62.5 X 300","$8,100 ",Removed from Auction, 10-24-018 2:00:00 PM
1166,22109910,19300 WESTBROOK,DETROIT,48219,"E WESTBROOK 80 AND W 9 FT OF VAC ALLEY ADJ WESTON SEVEN MILE ROAD SUB L57 P15 PLATS, W C R 22/525 40 X 135","$10,800 ",Active, 10-24-018 2:00:00 PM
1167,22109967,20011 WESTBROOK,DETROIT,48219,"W WESTBROOK S 35.34 FT 78 N 4.00 FT 77 AND E 9 FT OF VAC ALLEY ADJ PALMEADOW SUB NO 1 L62 P53 PLATS, W C R 22/654 39.34 X 135","$13,200 ",Active, 10-24-018 2:00:00 PM
1168,22110159-60,15735 WESTBROOK,DETROIT,48223,"W WESTBROOK S 20 FT OF 84 85HITCHMANS REDFORD HEIGHTS SUB L41 P52 PLATS, W C R 22/463 60 X 179.35","$9,700 ",Active, 10-24-018 2:00:00 PM
1169,22110714,19476 BENTLER,DETROIT,48219,"E BENTLER 405 AND W 9 FT OF VAC ALLEY ADJ PALMEADOW SUB NO 2 L62 P54 PLATS, W C R 22/655 40 X 131.31 NEZH CERT #2007-1690, PARCEL 27071690.","$7,500 ",Active, 10-24-018 2:00:00 PM
1170,22110744.01,20070 BENTLER,DETROIT,48219,"E BENTLER 293 HARRY SLATKINS WESTBROOK SUB L72 P17-18 PLATS, W C R 22/745 46 X 131.92A","$14,600 ",Active, 10-24-018 2:00:00 PM
1171,22111678,15431 CHAPEL,DETROIT,48223,,,Active, 10-24-018 2:15:00 PM
1172,22112630-1,15384 GREYDALE,DETROIT,48223,"E GREYDALE 379&380 B E TAYLORS BRIGHTMOOR APPLING SUB L44 P52 PLATS, W C R 22/462 68 X 129.50","$1,200 ",Active, 10-24-018 2:15:00 PM
1173,22113180,14255 DARCY,DETROIT,48223,"W DARCY 1041 B E TAYLORS BRIGHTMOOR- JOHNSON SUB L46 P41-2 PLATS, W C R 22/497 40 IRREG",$600 ,Active, 10-24-018 2:15:00 PM
1174,22113533-4,19946 LAHSER,DETROIT,48219,"E LAHSER N 5 FT 69 68 S 17.5 FT 67 AND W 10 FT OF VAC ALLEY ADJ LAHSER AVE SUPER-SUB L53 P53 PLATS, W C R 22/354 42.50 X 110","$12,600 ",Active, 10-24-018 2:15:00 PM
1175,22114188,15066 ROCKDALE,DETROIT,48223,"E ROCKDALE 68 B E TAYLORS BRIGHTMOOR- PIERCE SUB L44 P91 PLATS, W C R 22/488 35 X 128","$5,100 ",Active, 10-24-018 2:15:00 PM
1176,22114804,15114 DOLPHIN,DETROIT,48223,"E DOLPHIN 156 B E TAYLORS BRIGHTMOOR- PIERCE SUB L44 P91 PLATS, W C R 22/488 35 X 125","$5,500 ",Active, 10-24-018 2:15:00 PM
1177,22114927,15861 DOLPHIN,DETROIT,48219,"W DOLPHIN 303 B E TAYLORS BRIGHTMOOR-JOHNS SUB L45 P1 PLATS, W C R 22/483 35 X 125",$500 ,Active, 10-24-018 2:15:00 PM
1178,22115032,14639 DOLPHIN,DETROIT,48223,"W DOLPHIN 105 B E TAYLORS BRIGHTMOOR- CANFIELD SUB L47 P63 PLATS, W C R 22/490 35 X 124.97","$6,900 ",Active, 10-24-018 2:15:00 PM
1179,22115215-6,17328 COOLEY,DETROIT,48219,E COOLEY TRIANG PT OF LOT 115 BG E 46.08 FT ON N LINE AND 157 FT ON E LINE S 26 FT OF LOT 114 OAK GROVE SUB L29 P11 PLATS W C R 72.08 IRREG,"$10,900 ",Active, 10-24-018 2:15:00 PM
1180,22115496,13930 DACOSTA,DETROIT,48223,"E DACOSTA 477 B E TAYLORS BRIGHTMOOR- CANFIELD SUB L47 P63 PLATS, W C R 22/490 47.85 IRREG","$9,700 ",Active, 10-24-018 2:15:00 PM
1181,22115650,15500 DACOSTA,DETROIT,48223,"E DACOSTA 403 B E TAYLORS BRIGHTMOOR-JOHNS SUB L45 P1 PLATS, W C R 22/483 34 X 125","$6,500 ",Removed from Auction, 10-24-018 2:15:00 PM
1182,22115675,15824 DACOSTA,DETROIT,48223,"E DACOSTA 428 B E TAYLORS BRIGHTMOOR-JOHNS SUB L45 P1 PLATS, W C R 22/483 35 X 125","$7,300 ",Active, 10-24-018 2:15:00 PM
1183,22116281,15466 LAMPHERE,DETROIT,48223,"E LAMPHERE 545 B E TAYLORS BRIGHTMOOR-JOHNS SUB L45 P1 PLATS, W C R 22/483 34 X 127.50","$5,200 ",Active, 10-24-018 2:15:00 PM
1184,22116500,15373 LAMPHERE,DETROIT,48223,"W LAMPHERE 13 B E TAYLORS BRIGHTMOOR-PIERCE- HAYES SUB L45 P35 PLATS, W C R 22/482 34 X 139.90A","$6,200 ",Active, 10-24-018 2:15:00 PM
1185,22117004,16546 CHATHAM,DETROIT,48219,"E CHATHAM 79 REDFORD HIGHLANDS SUB L33 P74 PLATS, W C R 22/473 50.1 X 161.55A","$6,500 ",Active, 10-24-018 2:15:00 PM
1186,22117716,16750 BRAMELL,DETROIT,48219,"E BRAMELL 161 REDFORD HIGHLANDS SUB L33 P74 PLATS, W C R 22/473 50 X 130","$6,400 ",Removed from Auction, 10-24-018 2:15:00 PM
1187,22118395,15866 BEAVERLAND,DETROIT,48219,"E BEAVERLAND N 30 FT 86 S 10 FT 87 AND W 9 FT OF VAC ALLEY ADJ LAMPHERE HEIGHTS SUB L56 P53 PLATS, W C R 22/521 40 X 125","$10,200 ",Active, 10-24-018 2:15:00 PM
1188,22118570,16549 BEAVERLAND,DETROIT,48219,"W BEAVERLAND 295 REDFORD HIGHLANDS SUB L33 P74 PLATS, W C R 22/473 50 X 138.2A","$6,600 ",Active, 10-24-018 2:15:00 PM
1189,22118578,16175 BEAVERLAND,DETROIT,48219,"W BEAVERLAND 287 REDFORD HIGHLANDS SUB L33 P74 PLATS, W C R 22/473 51 IRREG",$600 ,Active, 10-24-018 2:15:00 PM
1190,22120319-20,15346 GRAYFIELD,DETROIT,48223,"E GRAYFIELD 365&366 B E TAYLORS BRIGHTMOOR- WOLFRAM SUB L45 P62 PLATS, W C R 22/480 68 X 123",$700 ,Active, 10-24-018 2:15:00 PM
1191,22120497-8,15343 GRAYFIELD,DETROIT,48223,"W GRAYFIELD 476&477 B E TAYLORS BRIGHTMOOR- WOLFRAM SUB L45 P62 PLATS, W C R 22/480 69 X 112",$600 ,Active, 10-24-018 2:30:00 PM
1192,22121022,15358 VIRGIL,DETROIT,48223,"E VIRGIL N 16 FT 613 614 B E TAYLORS BRIGHTMOOR- WOLFRAM SUB L45 P62 PLATS, W C R 22/480 50 X 112","$8,400 ",Active, 10-24-018 2:30:00 PM
1193,22121472-3,15841 ILIAD,DETROIT,48223,"W ILIAD 772&771B E TAYLORS BRIGHTMOOR WOLFRAM SUB L45 P62 PLATS, W C R 22/480 92.24 IRREG","$1,000 ",Active, 10-24-018 2:30:00 PM
1194,22121922,19024 RIVERVIEW,DETROIT,48219,"E RIVERVIEW 167 BUNGALOHILL SUB L35 P61 PLATS, W C R 22/372 40 X 132","$7,800 ",Active, 10-24-018 2:30:00 PM
1195,22122247,18960 DALE,DETROIT,48219,"E DALE 260 AND W 8 FT OF VAC ALLEY ADJ BUNGALOHILL SUB L35 P61 PLATS, W C R 22/372 35 X 138","$8,900 ",Active, 10-24-018 2:30:00 PM
1196,22122842,18230 WOODBINE,DETROIT,48219,"E WOODBINE 167 W 19 FT 160 B E TAYLORS KENNMOOR SUB L37 P39 PLATS, W C R 22/373 50 X 169","$9,500 ",Active, 10-24-018 2:30:00 PM
1197,22123452,19420 LENORE,DETROIT,48219,"E LENORE S 44 FT 35 THOMAS HITCHMANS SUB L30 P50 PLATS, W C R 22/413 44 X 304.97","$1,300 ",Active, 10-24-018 2:30:00 PM
1198,22123479,19241 LENORE,DETROIT,48219,"W LENORE S 88 FT 57 THOMAS HITCHMANS SUB L30 P50 PLATS, W C R 22/413 88 X 304.65","$9,400 ",Active, 10-24-018 2:30:00 PM
1199,22123820,17157 FENTON,DETROIT,48219,"W FENTON 237 MORTENSONS GRAND RIVER SUB L39 P1 PLATS, W C R 22/374 50 X 144.35","$7,400 ",Active, 10-24-018 2:30:00 PM
1200,22123864.003L,16622 WINSTON,DETROIT,48219,"E WINSTON N 42 FT OF S 70 FT 43 HITCHMANS LITTLE FARMS SUB L34 P82 PLATS, W C R 22/485 42 X 149","$11,400 ",Active, 10-24-018 2:30:00 PM
1201,22124470.002L,24833 BENNETT,DETROIT,48219,"W SALEM W 80 FT 76 THRU 74 MORTENSONS GRAND RIVER SUB L39 P1 PLATS, W C R 22/374 150 X 80","$7,600 ",Active, 10-24-018 2:30:00 PM
1202,22124475,17415 SALEM,DETROIT,48219,"W SALEM 71 MORTENSONS GRAND RIVER SUB L39 P1 PLATS, W C R 22/374 50 X 180","$4,000 ",Active, 10-24-018 2:30:00 PM
1203,22124909,10903 W OUTER DRIVE,DETROIT,48223,"S OUTER DRIVE 122 B E TAYLORS BRIGHTMOOR SUB L44 P3 PLATS, W C R 22/493 37 X 110","$4,800 ",Active, 10-24-018 2:30:00 PM
1204,22125762,10840 W OUTER DRIVE,DETROIT,48223,"N OUTER DRIVE 350 B E TAYLORS BRIGHTMOOR SUB NO 1 L44 P21 PLATS, W C R 22/494 35 X 120","$6,800 ",Active, 10-24-018 2:30:00 PM
1205,22125802,11176 W OUTER DRIVE,DETROIT,48223,"N OUTER DRIVE 417 B E TAYLORS BRIGHTMOOR-HENDRY SUB L44 P44 PLATS, W C R 22/492 34 X 120","$5,000 ",Active, 10-24-018 2:30:00 PM
1206,3.11E+13,0 WEXFORD,BELLEVILLE,48111,22A244 LOT 244 HURON PARK NO. 1 SUB T3S R8E L56 P14 WCR,"$9,800 ",Active, 10-24-018 2:30:00 PM
1207,3.40E+13,3811 19TH ST,ECORSE,48229,455A31 32 LOTS 31 AND 32 MOON AND HUTTON UB PC 455 L34 P40 WCR,"$20,000 ",Active, 10-24-018 2:30:00 PM
1208,3.40E+13,3958 19TH ST,ECORSE,48229,455C22 LOT 22 HARLOW HEIGHTS SUB PC 455 L41 P90 WCR,"$1,000 ",Active, 10-24-018 2:30:00 PM
1209,3.40E+13,0 13TH,ECORSE,48229,114A22 LOT 22 CHESTNUT PARK SUB PC 114 L41 P26 WCR,$900 ,Active, 10-24-018 2:30:00 PM
1210,3.40E+13,3741 13TH ST,Ecorse,48229,114A63 LOT 63 CHESTNUT PARK SUB PC 114 L41 P26 WCR,$900 ,Active, 10-24-018 2:30:00 PM
1211,3.40E+13,4359 9TH ST,ECORSE,48229,"114K29 30 LOTS 29 AND 30 FORDVIEW SUB PC 25,114 L33 P51 WCR","$12,900 ",Active, 10-24-018 2:30:00 PM
1212,3.40E+13,3708 HIGH,ECORSE,48229,"025A1D1 SLY 15 FT OF THE NLY 30 FT OF LOT 1 C. J. LABADIES SUB PC 25,114 L26 P31 WCR","$1,600 ",Active, 10-24-018 2:30:00 PM
1213,3.40E+13,18 W AUBURN,ECORSE,48229,525A16 LOT 16 PRISCILLA SUB PC 525 L36 P16 WCR,"$20,700 ",Active, 10-24-018 2:30:00 PM
1214,3.40E+13,27 W ROCKWOOD,ECORSE,48229,525B52 LOT 52 WEST JEFFERSON SUB NO. 2 PC 525 L30 P3 WCR,$900 ,Active, 10-24-018 2:30:00 PM
1215,3.40E+13,75 E AUBURN,ECORSE,48229,496A226 LOT 226 ABBOTT AND BEYMERS GREAT LAKES SUB PC 496 L31 P99 WCR,"$11,900 ",Active, 10-24-018 2:45:00 PM
1216,3.40E+13,45 W ALEXIS,Ecorse,48229,497H17 LOT 17 SULZBERGER-LABADIE SUB PC 497 L36 P15 WCR,"$12,700 ",Active, 10-24-018 2:45:00 PM
1217,3.40E+13,46 W ALEXIS,ECORSE,48229,3 expiring 12/30/2014. Property exempt from Ad Valorem taxes and assessed pursuant to PA 261 of 2003 expiring 12/30/2014. 497H22 LOT 22 SULZBERGER-LABADIE SUB PC 497 L36 P15 WCR,$800 ,Active, 10-24-018 2:45:00 PM
1218,3.40E+13,41 E CHARLOTTE,Ecorse,48229,"226A71 72 LOTS 71 AND 72 SALLIOTTE HOMESTEAD SUB PC 226,496 L21 P47 WCR","$10,800 ",Active, 10-24-018 2:45:00 PM
1219,3.40E+13,77 W JOSEPHINE,ECORSE,48229,497M77 LOT 77 HEIDE LAFFERTY SALLIOTTE SUB PC 497 L40 P37 WCR,"$5,000 ",Active, 10-24-018 2:45:00 PM
1220,3.40E+13,4234 8TH ST,ECORSE,48229,025E163 025E164 LOTS 163 AND 164 HARRISON PARK SUB PC 25 L29 P31 WCR,"$13,000 ",Active, 10-24-018 2:45:00 PM
1221,3.40E+13,4228 W JEFFERSON AVE,ECORSE,48229,496G175 LOT 175 ASSESSORS ECORSE PLAT NO. 4 PC 496 ETAL L66 P93 WCR,"$13,000 ",Active, 10-24-018 2:45:00 PM
1222,3.40E+13,22 BONZANO,ECORSE,48229,226G44B 45 ELY 7.50 FT OF LOT 44 ALSO LOT 45 MOORE AND VEALE ECORSE SUB PC 226 L32 P73 WCR,"$1,500 ",Active, 10-24-018 2:45:00 PM
1223,3.40E+13,4634 HIGH ST,ECORSE,48229,"E95A42 43 LOTS 42 AND 43 ALSO ELY 1/2 OF ADJ VAC ALLEY A. M. SALLIOTTES SUB PC 84,95 L25 P68 WCR","$8,900 ",Active, 10-24-018 2:45:00 PM
1224,3.50E+13,0 INKSTER,Garden City,48229,12A88A LOT 88 EXCEPT THE E 7 FT THEREOF ALSO THE E 1/2 OF ADJ VAC ALLEY NELSON BROS BELLEMEAD PARK SUB T2S R9E L52 P98 WCR,"$3,200 ",Active, 10-24-018 2:45:00 PM
1225,4.30E+13,104 FERRIS,HIGHLAND PARK,48203,7620 LOT 35 BLK. 1 STEVENS AND CANDLER'S SUB BLOCK 1 T1S R113 L20 P10 WCR,"$9,500 ",Active, 10-24-018 2:45:00 PM
1226,4.30E+13,175 CANDLER,HIGHLAND PARK,48203,7898 LOT 239 BLK. 3 STEVEN'S AND CANDLER'S SUB BLOCK 3 T1S R11E L20 P10 WCR,"$5,300 ",Active, 10-24-018 2:45:00 PM
1227,4.30E+13,210 FERRIS,HIGHLAND PARK,48203,8032 LOT 374 BLK. 3 STEVEN'S AND CANDLER'S SUB BLOCK 3 T1S R11E L20 P10 WCR,"$6,700 ",Active, 10-24-018 2:45:00 PM
1228,4.30E+13,195 LOUISE,HIGHLAND PARK,48203,"2619 LOT 49 EASON'S PALMER PARK SUB T1S R11E, L26 P71 WCR","$8,900 ",Active, 10-24-018 2:45:00 PM
1229,4.30E+13,198 LOUISE,HIGHLAND PARK,48203,"2655 LOT 85 EASON'S PALMER PARK SUB T1S R11E, L26 P71 WCR","$9,400 ",Active, 10-24-018 2:45:00 PM
1230,4.30E+13,142 LOUISE,HIGHLAND PARK,48203,"2671 LOT 102 EASON'S PALMER PARK SUB T1S R11E, L26 P71 WCR","$8,200 ",Active, 10-24-018 2:45:00 PM
1231,4.30E+13,92 LOUISE,HIGHLAND PARK,48203,"2684 LOT 115 EASON'S PALMER PARK SUB T1S R11E, L26 P71 WCR","$10,500 ",Active, 10-24-018 2:45:00 PM
1232,4.30E+13,192 FLORENCE,HIGHLAND PARK,48203,"2784 LOT 216 EASON'S PALMER PARK SUB T1S R11E, L26 P71 WCR","$9,100 ",Active, 10-24-018 2:45:00 PM
1233,4.30E+13,131 GENEVA,HIGHLAND PARK,48203,"2856 LOT 289 EASON'S PALMER PARK SUB T1S R11E, L26 P71 WCR","$8,300 ",Active, 10-24-018 2:45:00 PM
1234,4.30E+13,198 GENEVA,HIGHLAND PARK,48203,"2911 LOT 344 EASON'S PALMER PARK SUB T1S R11E, L26 P71 WCR","$8,300 ",Active, 10-24-018 2:45:00 PM
1235,4.30E+13,23 LOUISE,HIGHLAND PARK,48203,2566 E. 35 FT. OF LOT 96 GROVE LAWN SUB T1S R11E L24 P41 WCR,"$13,100 ",Active, 10-24-018 2:45:00 PM
1236,4.30E+13,149 MIDLAND,HIGHLAND PARK,48203,2065 LOT 517 THE MEDBURY SUB T1S R11E L27 P9 WCR,"$11,000 ",Active, 10-24-018 2:45:00 PM
1237,4.30E+13,190 MIDLAND,HIGHLAND PARK,48203,2119 LOT 574 THE MEDBURY SUB T1S R11E L27 P9 WCR,"$8,200 ",Active, 10-24-018 2:45:00 PM
1238,4.30E+13,195 PILGRIM,HIGHLAND PARK,48203,2185 LOT 653 THE MEDBURY SUB T1S R11E L27 P9 WCR,"$11,700 ",Active, 10-24-018 2:45:00 PM
1239,4.30E+13,192 PILGRIM,HIGHLAND PARK,48203,,,Removed from Auction, 10-24-018 3:00:00 PM
1240,4.30E+13,128 PILGRIM,HIGHLAND PARK,48203,2249 LOT 717 THE MEDBURY SUB T1S R11E L27 P9 WCR,"$13,000 ",Removed from Auction, 10-24-018 3:00:00 PM
1241,4.30E+13,55 PURITAN,HIGHLAND PARK,48203,2284 W 10 FT OF LOT 754 ALSO LOT 755 AND E. 10 FT OF LOT 756 THE MEDBURY SUB T1S R11E L27 P9 WCR,"$15,300 ",Active, 10-24-018 3:00:00 PM
1242,4.30E+13,354 MOSS,HIGHLAND PARK,48203,5006 LOT 52 ANNEX TO PROSPECT PARK SUB T1S R11E L26 P23 WCR,"$10,100 ",Removed from Auction, 10-24-018 3:00:00 PM
1243,4.30E+13,410 PURITAN,HIGHLAND PARK,48203,5011 LOT 57 ANNEX TO PROSPECT PARK SUB T1S R11E L26 P23 WCR,"$10,300 ",Active, 10-24-018 3:00:00 PM
1244,4.30E+13,27 BRIGHTON,HIGHLAND PARK,48203,5163 LOT 203 ANNEX TO PROSPECT PARK SUB T1S R11E L26 P23 WCR,"$11,700 ",Active, 10-24-018 3:00:00 PM
1245,4.30E+13,12 BRIGHTON,HIGHLAND PARK,48203,5169 LOT 209 ANNEX TO PROSPECT PARK SUB T1S R11E L26 P23 WCR,"$4,200 ",Active, 10-24-018 3:00:00 PM
1246,4.30E+13,125 NORTH,HIGHLAND PARK,48203,5363 LOT 202 HAMILTON PARK SUB T1S R11E L28 P52 WCR,"$9,600 ",Active, 10-24-018 3:00:00 PM
1247,4.30E+13,338 GROVE,HIGHLAND PARK,48203,5369 LOT 218 EXC SWLY PART THEREOF MEAS 21.51 FT ON SLY LOT LINE AND 46.09 FT ON WLY LOT LINE HAMILTON PARK SUB T1S R11E L28 P52 WCR,"$8,400 ",Active, 10-24-018 3:00:00 PM
1248,4.30E+13,328 GROVE,HIGHLAND PARK,48203,5373 LOT 222 HAMILTON PARK SUB T1S R11E L28 P52 WCR,"$1,700 ",Active, 10-24-018 3:00:00 PM
1249,4.30E+13,354 GENEVA,HIGHLAND PARK,48203,5509 LOT 405 HAMILTON PARK SUB T1S R11E L28 P52 WCR,"$8,400 ",Active, 10-24-018 3:00:00 PM
1250,4.30E+13,350 GENEVA,HIGHLAND PARK,48203,5511 LOT 407 HAMILTON PARK SUB T1S R11E L28 P52 WCR,"$7,200 ",Active, 10-24-018 3:00:00 PM
1251,4.30E+13,333 PILGRIM,HIGHLAND PARK,48203,4826 LOT 283 THE PURITAN SUB T1S R11E L31 P89 WCR,"$11,600 ",Active, 10-24-018 3:00:00 PM
1252,4.30E+13,16023 GEORGE,HIGHLAND PARK,48203,4704 LOT 5 LAMBRECHT KELLY AND CO SUB T1S R11E L36 P60 WCR,"$6,400 ",Active, 10-24-018 3:00:00 PM
1253,4.30E+13,16088 PROSPECT,HIGHLAND PARK,48203,*4877* S 15 FT OF LOT 10 ALSO LOT 11--- FASSOLD'S PROSPECT PARK SUB T1S R11E L26 P91 WCR,"$8,300 ",Active, 10-24-018 3:00:00 PM
1254,4.30E+13,38 W GRAND,HIGHLAND PARK,48203,3 expiring 12/30/2014. Property exempt from Ad Valorem taxes and assessed pursuant to PA 261 of 2003 expiring 12/30/2014. 1366 LOT 6 BLOCK 1 GRAND AVE SUB BLOCK 1 1/4 SEC 5 10000 AT L21 P66 WCR,"$5,200 ",Active, 10-24-018 3:00:00 PM
1255,4.30E+13,284 W GRAND,HIGHLAND PARK,48203,4274 LOT 266 HART'S SUB 1/4 SEC'S 6 AND 15 10000 AT L25 P63 WCR,"$8,100 ",Active, 10-24-018 3:00:00 PM
1256,4.30E+13,288 W GRAND,HIGHLAND PARK,48203,4275 LOT 267 HART'S SUB 1/4 SEC'S 6 AND 15 10000 AT L25 P63 WCR,"$6,800 ",Active, 10-24-018 3:00:00 PM
1257,4.30E+13,292 W GRAND,HIGHLAND PARK,48203,4276 LOT 268 HART'S SUB 1/4 SEC'S 6 AND 15 10000 AT L25 P63 WCR,"$6,800 ",Active, 10-24-018 3:00:00 PM
1258,4.30E+13,291 W BUENA VISTA,HIGHLAND PARK,48203,4440 LOT 485 DONALDSON'S SUB 1/4 SEC'S 6 AND 15 1000 AT L25 P97 WCR,"$1,700 ",Active, 10-24-018 3:00:00 PM
1259,4.30E+13,225 WAVERLY,HIGHLAND PARK,48203,1084 LOT 81 CURRY'S WOODWARD AVE SUB NO 4 1/4 SEC 16 10000 AT L24 P83 WCR,"$8,200 ",Active, 10-24-018 3:00:00 PM
1260,4.30E+13,221 WAVERLY,HIGHLAND PARK,48203,1085 LOT 82 CURRY'S WOODWARD AVE SUB NO 4 1/4 SEC 16 10000 AT L24 P83 WCR,"$8,900 ",Active, 10-24-018 3:00:00 PM
1261,4.30E+13,237 TYLER,HIGHLAND PARK,48203,1196 LOT 200 CURRY'S WOODWARD AVE SUB NO 4 1/4 SEC 16 10000 AT L24 P83 WCR,"$8,800 ",Active, 10-24-018 3:00:00 PM
1262,4.30E+13,215 TYLER,HIGHLAND PARK,48203,1201 LOT 205 CURRY'S WOODWARD AVE SUB NO 4 1/4 SEC 16 10000 AT L24 P83 WCR,"$8,300 ",Active, 10-24-018 3:00:00 PM
1263,4.30E+13,133 TYLER,HIGHLAND PARK,48203,,,Active, 10-24-018 3:15:00 PM
1264,4.30E+13,81 W BUENA VISTA,HIGHLAND PARK,48203,0850 LOT 146 WOODWARD HEIGHTS SUB 1/4 SEC 16 1000 AT L23 P53 WCR,"$11,800 ",Active, 10-24-018 3:15:00 PM
